Test Program: 	
Tester: 	
Device Name: 	
Operator: 	IT
LOT ID: 	
Start Time: 	
Fail #: 	588
Pass #: 	8033
Total #: 	8621

Name	Site#	Bin#	X	Y	VBR	VF1	VF2	IR_40V	VF3	
Unit	N	N	N	N	V	mV	mV	uA	mV	
426	1	1	9	69	66.48	212.85	274.80	22.91	398.01	
427	1	5	9	70	0.02	166.30	271.23	1016.04	397.15	
428	1	1	9	71	66.48	212.04	274.96	22.80	397.74	
429	1	1	9	72	66.53	212.36	275.12	22.89	397.77	
430	1	1	9	73	66.53	211.55	274.96	22.78	398.25	
431	1	1	9	74	65.34	212.04	275.12	29.02	398.30	
432	1	5	9	75	0.02	141.49	269.45	1016.04	396.60	
433	1	1	9	76	66.10	211.87	274.96	23.23	397.78	
434	1	5	9	77	0.02	148.14	269.77	1016.03	397.95	
435	1	1	9	78	66.20	212.36	275.12	23.25	399.76	
436	1	1	9	79	66.59	212.04	274.47	22.67	400.93	
437	1	1	9	80	66.26	212.36	275.45	24.53	401.91	
438	1	1	9	81	66.44	212.04	274.80	22.88	403.03	
439	1	1	9	82	47.40	212.85	275.28	23.30	404.25	
440	1	5	10	21	10.68	210.58	274.31	1016.12	409.31	
441	1	5	10	22	0.03	170.84	269.77	1016.04	399.98	
442	1	1	10	23	72.05	211.22	274.47	20.37	400.09	
443	1	5	10	24	20.83	211.87	275.28	1016.00	399.18	
444	1	1	10	25	69.84	211.22	274.80	21.93	399.07	
445	1	5	10	26	0.02	165.82	270.42	1016.03	395.72	
446	1	1	10	27	69.34	211.55	274.15	21.45	397.59	
447	1	1	10	28	68.92	211.71	274.47	21.76	398.32	
448	1	1	10	29	68.56	210.25	274.31	22.06	397.72	
449	1	1	10	30	68.18	211.55	274.80	22.15	398.38	
450	1	1	10	31	67.81	211.39	274.80	22.45	398.64	
451	1	1	10	32	67.56	211.55	275.45	22.63	398.69	
452	1	1	10	33	67.44	211.71	274.15	22.71	398.34	
453	1	1	10	34	67.34	211.87	274.63	22.68	398.94	
454	1	1	10	35	67.34	211.87	274.63	22.77	398.87	
455	1	1	10	36	67.23	211.87	274.63	22.78	398.90	
456	1	1	10	37	67.20	211.71	274.31	22.82	398.77	
457	1	1	10	38	67.04	211.39	274.31	22.88	398.27	
458	1	1	10	39	66.83	212.04	274.15	23.07	397.93	
459	1	1	10	40	66.54	211.22	274.96	23.35	397.72	
460	1	1	10	41	66.39	211.39	274.96	23.22	398.14	
461	1	1	10	42	50.09	212.04	274.63	67.62	398.12	
462	1	1	10	43	65.92	211.71	274.80	23.74	398.16	
463	1	1	10	44	64.98	211.71	274.96	27.51	397.95	
464	1	1	10	45	65.85	211.87	274.96	23.68	397.93	
465	1	1	10	46	65.11	212.52	274.63	25.76	397.87	
466	1	1	10	47	65.69	211.39	274.63	23.86	397.41	
467	1	1	10	48	63.73	211.87	274.31	40.19	397.30	
468	1	1	10	49	65.71	211.71	274.80	23.63	397.75	
469	1	1	10	50	65.70	211.55	274.63	23.81	397.43	
470	1	1	10	51	65.66	211.87	275.28	23.72	397.25	
471	1	8	10	52	51.75	212.04	275.61	287.50	397.87	
472	1	1	10	53	65.61	211.87	275.45	23.81	397.56	
473	1	1	10	54	65.53	212.36	274.96	23.88	397.25	
474	1	1	10	55	65.06	211.39	274.31	26.48	397.38	
475	1	1	10	56	65.48	212.20	275.28	23.90	397.17	
476	1	1	10	57	65.54	212.04	275.28	23.91	397.13	
477	1	1	10	58	65.54	211.87	275.28	23.87	397.28	
478	1	1	10	59	65.53	212.36	274.63	23.94	397.15	
479	1	1	10	60	65.58	211.71	274.80	23.92	396.92	
480	1	1	10	61	65.72	212.36	274.96	23.75	397.05	
481	1	1	10	62	65.85	211.22	274.80	23.62	396.84	
482	1	1	10	63	66.01	212.04	274.80	23.33	397.00	
483	1	1	10	64	66.14	212.36	275.12	23.20	397.22	
484	1	1	10	65	66.21	211.55	274.80	23.16	397.35	
485	1	1	10	66	66.34	212.20	275.45	23.08	397.54	
486	1	1	10	67	66.38	211.71	274.80	22.95	398.00	
487	1	1	10	68	66.44	211.87	274.80	22.85	397.77	
488	1	1	10	69	65.63	212.85	275.61	29.49	398.53	
489	1	1	10	70	66.56	211.71	275.45	22.78	398.34	
490	1	1	10	71	66.59	212.52	275.28	22.80	398.27	
491	1	1	10	72	66.63	211.87	274.96	22.65	398.43	
492	1	1	10	73	66.58	211.87	274.63	22.72	398.66	
493	1	1	10	74	66.53	212.04	275.45	22.76	398.34	
494	1	1	10	75	66.45	211.55	274.96	22.78	397.78	
495	1	1	10	76	66.20	211.87	274.47	23.09	398.01	
496	1	1	10	77	66.14	211.71	275.61	23.10	399.25	
497	1	1	10	78	66.35	212.04	274.63	23.09	400.28	
498	1	1	10	79	66.66	211.55	275.12	22.66	400.50	
499	1	1	10	80	66.77	212.20	275.61	22.55	400.35	
500	1	1	10	81	66.77	211.39	275.61	22.58	401.96	
501	1	1	10	82	66.63	211.71	275.45	22.68	403.00	
502	1	5	10	83	0.03	175.87	271.55	1016.04	403.48	
503	1	1	10	84	65.86	211.22	275.45	23.73	405.27	
504	1	8	11	20	49.58	210.09	273.66	106.42	405.54	
505	1	1	11	21	72.53	210.90	274.15	20.46	401.84	
506	1	5	11	22	24.17	211.87	275.45	1016.07	399.52	
507	1	1	11	23	70.59	211.06	274.80	20.91	399.00	
508	1	1	11	24	70.03	211.87	275.45	21.14	398.50	
509	1	5	11	25	0.02	170.68	270.42	1016.03	397.44	
510	1	1	11	26	67.10	210.90	274.31	21.69	397.09	
511	1	1	11	27	68.78	211.22	274.47	21.80	396.44	
512	1	1	11	28	68.53	212.04	275.28	21.98	397.46	
513	1	1	11	29	68.13	210.25	274.63	22.22	398.00	
514	1	1	11	30	67.84	211.06	274.80	22.42	398.16	
515	1	1	11	31	67.42	211.87	274.63	22.69	397.67	
516	1	1	11	32	67.31	211.71	274.63	22.83	398.42	
517	1	1	11	33	67.23	211.22	274.31	22.90	398.47	
518	1	1	11	34	67.25	211.71	274.63	22.83	398.81	
519	1	1	11	35	67.16	211.71	273.99	22.87	398.66	
520	1	1	11	36	67.03	211.39	274.47	22.92	398.55	
521	1	1	11	37	66.92	211.22	274.96	23.08	398.60	
522	1	1	11	38	66.70	212.04	274.31	23.15	398.24	
523	1	1	11	39	66.48	212.04	274.80	23.27	397.43	
524	1	5	11	40	0.02	160.63	270.09	1016.04	396.99	
525	1	1	11	41	66.01	211.55	274.80	23.70	397.80	
526	1	1	11	42	65.80	211.87	275.45	23.93	397.67	
527	1	1	11	43	65.72	211.39	274.31	23.85	397.80	
528	1	1	11	44	65.74	211.55	275.12	23.90	397.57	
529	1	1	11	45	65.76	211.71	274.63	23.80	397.87	
530	1	1	11	46	59.03	211.55	274.31	91.82	397.75	
531	1	1	11	47	65.74	211.55	274.31	23.77	397.31	
532	1	1	11	48	65.73	211.71	275.28	23.70	397.61	
533	1	1	11	49	65.61	211.87	275.28	23.78	397.65	
534	1	1	11	50	65.67	211.71	274.31	23.82	397.26	
535	1	1	11	51	65.47	212.20	274.15	24.17	397.61	
536	1	1	11	52	65.63	211.87	274.47	23.77	397.77	
537	1	1	11	54	65.54	211.55	274.96	23.88	397.28	
538	1	1	11	55	65.49	211.87	274.63	23.99	397.33	
539	1	1	11	56	65.55	212.36	274.31	23.94	396.96	
540	1	1	11	57	65.57	211.87	274.47	23.82	397.00	
541	1	1	11	58	65.56	212.20	274.15	23.82	397.05	
542	1	1	11	59	65.61	211.06	274.80	23.74	397.20	
543	1	8	11	60	58.71	211.87	274.15	155.26	396.79	
544	1	1	11	61	65.68	211.87	274.96	23.73	396.91	
545	1	1	11	62	65.90	211.71	274.96	23.50	397.15	
546	1	1	11	64	66.17	212.04	274.47	23.26	396.76	
547	1	1	11	65	66.24	212.20	275.28	23.03	397.05	
548	1	1	11	66	66.39	211.39	274.96	23.02	397.26	
549	1	1	11	67	66.33	211.87	275.28	23.30	397.17	
550	1	1	11	68	66.50	211.71	274.80	22.87	397.56	
551	1	1	11	69	66.53	212.04	275.12	22.75	398.30	
552	1	1	11	70	66.58	211.71	274.63	22.78	398.17	
553	1	1	11	71	66.67	212.52	274.96	22.68	398.08	
554	1	1	11	72	66.69	212.20	275.61	22.66	398.19	
555	1	1	11	73	66.69	212.20	275.12	22.63	398.30	
556	1	1	11	74	66.63	212.04	275.77	22.72	397.95	
557	1	1	11	75	66.60	212.04	274.80	22.79	396.97	
558	1	1	11	76	66.43	212.68	275.12	23.08	397.64	
559	1	1	11	77	66.49	211.71	275.77	22.82	399.63	
560	1	1	11	78	66.59	212.36	275.93	22.61	400.54	
561	1	1	11	79	66.68	212.20	275.93	22.52	400.79	
562	1	1	11	80	66.85	212.85	275.12	22.46	400.64	
563	1	1	11	81	66.84	212.20	275.77	22.41	401.21	
564	1	1	11	82	66.82	211.71	274.63	22.41	402.36	
565	1	1	11	83	66.65	211.39	275.12	22.71	402.93	
566	1	1	11	84	66.52	212.68	275.12	22.78	404.47	
567	1	1	11	85	65.98	212.36	275.28	23.36	405.53	
568	1	5	12	18	8.42	213.33	281.93	1016.23	444.12	
569	1	8	12	19	52.75	209.77	273.50	157.42	404.12	
570	1	1	12	20	72.16	210.58	274.63	20.45	401.89	
571	1	1	12	21	69.49	211.22	273.99	28.07	401.18	
572	1	5	12	22	0.02	166.79	270.58	1016.03	398.66	
573	1	1	12	23	69.78	211.87	274.63	21.28	398.86	
574	1	1	12	24	69.35	211.87	274.63	21.73	398.27	
575	1	1	12	25	68.95	210.74	274.15	21.70	398.38	
576	1	5	12	26	0.02	158.68	270.09	1016.03	396.81	
577	1	5	12	27	0.02	163.22	270.58	1016.03	396.53	
578	1	1	12	28	68.08	212.04	274.47	22.28	397.59	
579	1	1	12	29	67.78	210.74	274.63	22.36	398.27	
580	1	1	12	30	67.51	211.87	274.96	22.55	398.30	
581	1	1	12	31	67.32	211.22	274.63	22.68	398.34	
582	1	1	12	32	67.13	211.06	274.80	22.95	398.61	
583	1	1	12	33	67.12	210.90	274.63	23.00	398.30	
584	1	1	12	34	67.10	211.71	274.31	22.96	398.47	
585	1	1	12	35	66.99	211.22	275.28	22.99	398.16	
586	1	1	12	36	66.83	211.06	275.28	23.13	398.27	
587	1	1	12	37	66.60	211.39	274.47	23.37	398.29	
588	1	1	12	38	66.30	212.20	274.47	23.51	398.19	
589	1	1	12	39	66.12	211.55	275.45	23.77	397.82	
590	1	8	12	40	55.29	211.87	274.15	169.16	397.75	
591	1	1	12	41	65.63	210.74	273.99	24.11	397.18	
592	1	1	12	42	65.60	211.55	274.63	23.97	397.35	
593	1	1	12	43	65.68	211.71	273.99	23.95	397.75	
594	1	1	12	44	65.67	210.90	274.63	23.89	397.36	
595	1	1	12	45	65.55	211.55	274.31	25.78	397.59	
596	1	1	12	46	65.75	211.55	274.63	23.76	397.67	
597	1	1	12	47	65.49	211.87	274.31	24.09	397.10	
598	1	1	12	48	65.72	211.55	274.31	23.78	397.28	
599	1	1	12	49	65.63	212.04	274.31	23.70	397.41	
600	1	1	12	50	65.58	212.20	274.63	23.92	396.99	
601	1	1	12	51	65.59	211.39	274.31	23.82	397.49	
602	1	1	12	52	65.55	212.20	274.31	23.82	397.61	
603	1	1	12	53	65.57	212.52	274.31	23.87	397.35	
604	1	1	12	54	65.60	212.36	274.63	23.87	397.26	
605	1	1	12	55	65.02	211.71	275.28	24.03	397.35	
606	1	1	12	56	65.58	212.52	274.47	23.82	396.83	
607	1	1	12	57	65.59	212.04	274.15	23.76	396.94	
608	1	1	12	58	65.59	212.68	274.96	23.77	397.07	
609	1	1	12	59	60.29	212.68	274.96	81.13	396.96	
610	1	1	12	60	65.67	212.68	274.63	23.62	397.18	
611	1	1	12	61	65.50	211.87	275.12	25.40	397.39	
612	1	1	12	62	65.95	212.04	274.80	23.52	397.13	
613	1	1	12	63	66.10	211.06	274.96	23.26	397.26	
614	1	1	12	64	66.22	211.71	274.31	23.27	397.10	
615	1	1	12	65	66.32	211.55	274.96	23.02	397.22	
616	1	1	12	66	66.38	211.22	274.80	23.02	397.33	
617	1	1	12	67	66.48	211.87	274.96	22.84	396.79	
618	1	1	12	68	66.57	211.71	274.47	22.82	397.54	
619	1	1	12	69	65.89	211.71	274.80	26.81	398.08	
620	1	1	12	70	66.66	212.20	275.45	22.69	397.78	
621	1	1	12	71	66.73	212.04	274.47	22.59	397.67	
622	1	1	12	72	66.59	211.87	275.45	23.20	397.82	
623	1	1	12	73	66.76	212.20	274.80	22.47	398.00	
624	1	1	12	74	66.70	211.55	275.28	22.61	398.29	
625	1	1	12	75	63.67	211.71	274.96	58.57	398.24	
626	1	1	12	76	66.68	212.52	275.12	22.57	399.13	
627	1	1	12	77	66.65	211.39	275.45	22.69	400.14	
628	1	1	12	78	65.24	212.20	275.61	31.45	400.59	
629	1	1	12	79	66.69	212.20	275.45	22.55	400.54	
630	1	1	12	80	66.81	211.87	275.12	22.42	400.11	
631	1	1	12	81	66.81	212.20	275.28	22.36	400.61	
632	1	1	12	82	66.83	211.87	275.45	22.42	401.62	
633	1	1	12	83	66.73	212.52	275.93	22.54	402.69	
634	1	1	12	84	66.66	211.87	274.63	22.60	403.66	
635	1	1	12	85	66.39	212.36	276.09	22.94	404.49	
636	1	1	12	86	65.83	211.71	275.77	24.67	405.51	
637	1	5	13	17	8.41	205.55	275.93	1016.26	433.17	
638	1	5	13	18	0.02	166.47	269.45	1016.03	402.18	
639	1	1	13	19	71.85	210.90	274.15	20.43	401.78	
640	1	1	13	20	70.85	211.39	274.80	20.90	400.48	
641	1	1	13	21	68.74	211.55	274.31	24.19	400.28	
642	1	1	13	22	69.60	212.04	274.80	21.29	399.23	
643	1	1	13	23	69.15	211.39	274.47	21.68	398.12	
644	1	1	13	24	67.77	211.06	275.28	21.86	398.37	
645	1	1	13	25	68.57	211.22	274.31	22.02	398.22	
646	1	5	13	26	0.02	154.14	270.09	1016.02	397.15	
647	1	1	13	27	68.04	211.22	275.12	22.32	398.53	
648	1	1	13	28	67.77	211.71	274.80	22.36	398.50	
649	1	1	13	29	67.45	211.87	274.80	22.68	398.08	
650	1	1	13	30	67.24	211.55	274.47	22.77	398.03	
651	1	1	13	31	67.09	211.22	274.80	22.93	398.16	
652	1	1	13	32	67.01	211.55	274.15	23.01	398.01	
653	1	1	13	33	66.94	211.71	274.15	23.06	397.88	
654	1	1	13	34	66.91	211.22	274.80	23.10	398.38	
655	1	1	13	35	66.68	211.39	274.31	23.30	398.16	
656	1	1	13	36	66.46	212.52	274.80	23.52	397.96	
657	1	1	13	37	66.21	211.87	273.82	23.75	397.77	
658	1	1	13	38	65.92	211.39	274.80	23.92	397.80	
659	1	1	13	39	65.71	211.71	275.12	24.08	397.77	
660	1	1	13	40	65.62	211.55	274.63	24.18	397.83	
661	1	1	13	41	65.57	212.36	275.12	24.09	397.49	
662	1	1	13	42	65.63	211.06	274.80	24.07	397.78	
663	1	1	13	43	65.62	211.87	275.12	24.01	397.88	
664	1	1	13	44	65.66	211.55	274.47	23.85	397.72	
665	1	1	13	45	65.62	211.55	274.31	24.14	397.30	
666	1	1	13	46	65.67	211.39	274.80	23.83	397.39	
667	1	1	13	47	65.70	211.71	275.12	23.74	397.31	
668	1	1	13	48	65.65	211.87	275.12	23.68	397.36	
669	1	1	13	49	65.61	211.55	274.47	23.90	396.97	
670	1	8	13	50	57.25	212.04	275.12	109.70	397.28	
671	1	1	13	51	65.53	211.71	275.12	23.90	397.23	
672	1	5	13	52	0.02	164.36	270.58	1016.04	396.37	
673	1	1	13	53	65.50	212.04	275.28	23.93	397.38	
674	1	1	13	54	65.49	211.55	275.12	23.85	397.38	
675	1	1	13	55	65.55	212.04	274.96	23.75	397.46	
676	1	1	13	56	65.60	211.71	274.47	23.75	397.15	
677	1	1	13	57	65.64	211.55	274.15	23.76	397.30	
678	1	1	13	58	65.58	212.20	274.63	23.80	397.23	
679	1	1	13	59	65.64	211.39	275.77	23.73	396.97	
680	1	1	13	60	65.72	211.71	274.80	23.66	397.07	
681	1	1	13	61	65.79	211.87	275.12	23.58	397.05	
682	1	1	13	62	65.99	211.55	274.47	23.53	397.07	
683	1	1	13	63	66.09	212.04	274.63	23.34	397.38	
684	1	1	13	64	66.23	211.06	274.80	23.22	397.72	
685	1	1	13	65	66.32	211.39	274.96	23.06	397.78	
686	1	1	13	66	66.43	212.04	274.47	23.01	397.85	
687	1	1	13	67	66.51	211.71	274.96	22.85	397.69	
688	1	1	13	68	66.56	212.36	276.09	22.80	397.65	
689	1	1	13	69	66.65	212.04	274.47	22.65	397.91	
690	1	1	13	70	66.69	211.55	274.80	22.65	397.80	
691	1	1	13	71	66.73	211.71	274.31	22.57	397.48	
692	1	1	13	72	66.76	211.55	275.93	22.61	397.82	
693	1	1	13	73	66.74	212.52	274.96	22.62	398.32	
694	1	1	13	74	66.73	212.85	274.80	22.68	399.13	
695	1	1	13	75	66.71	212.36	274.47	22.55	399.63	
696	1	1	13	76	66.77	211.87	274.96	22.47	400.15	
697	1	1	13	77	66.70	212.20	275.61	22.60	400.45	
698	1	1	13	78	66.76	212.04	274.80	22.57	400.46	
699	1	1	13	79	66.68	212.52	275.77	22.51	399.89	
700	1	1	13	80	66.69	212.52	275.61	22.49	399.76	
701	1	1	13	81	66.70	212.52	275.61	22.62	399.80	
702	1	1	13	82	66.72	212.04	274.47	22.50	401.18	
703	1	1	13	83	66.71	212.68	274.96	22.55	402.10	
704	1	1	13	84	66.63	211.55	274.63	22.56	402.96	
705	1	1	13	85	66.58	212.36	275.45	22.71	403.66	
706	1	1	13	86	66.50	212.52	275.12	22.70	404.51	
707	1	1	13	87	66.17	212.20	276.09	22.99	405.32	
708	1	5	14	16	8.18	193.55	268.31	1016.26	428.73	
709	1	5	14	17	0.02	157.71	268.47	1016.03	402.07	
710	1	1	14	18	71.40	211.22	274.31	20.75	402.39	
711	1	1	14	19	70.58	211.71	273.99	21.03	400.37	
712	1	1	14	20	69.92	212.36	274.80	21.19	400.14	
713	1	1	14	21	69.46	211.39	274.80	21.38	399.83	
714	1	1	14	22	69.09	210.90	274.47	21.65	398.87	
715	1	1	14	23	68.69	211.87	274.96	21.82	398.35	
716	1	1	14	24	68.38	211.71	274.31	22.04	398.00	
717	1	1	14	25	67.49	210.74	274.96	23.59	397.88	
718	1	1	14	26	67.84	212.04	275.12	22.39	397.95	
719	1	5	14	27	28.93	212.36	274.96	1015.90	397.87	
720	1	1	14	28	67.45	212.36	274.47	22.74	398.03	
721	1	1	14	29	67.22	212.52	274.63	22.83	398.16	
722	1	1	14	30	67.14	212.20	274.47	22.91	397.91	
723	1	1	14	31	66.96	211.71	274.47	23.06	397.57	
724	1	1	14	32	66.88	211.22	275.12	23.14	397.48	
725	1	1	14	33	66.75	211.71	274.80	23.22	397.77	
726	1	1	14	34	66.59	211.06	274.47	23.43	398.11	
727	1	1	14	35	66.35	211.55	274.80	23.59	397.69	
728	1	1	14	36	66.05	212.04	274.96	23.81	397.65	
729	1	1	14	37	65.82	211.55	274.63	24.03	397.93	
730	1	1	14	38	65.62	211.06	274.63	24.31	397.83	
731	1	1	14	39	65.51	211.39	274.80	24.27	397.41	
732	1	1	14	40	65.47	212.68	274.63	24.29	397.77	
733	1	8	14	41	54.34	211.22	274.31	187.59	397.83	
734	1	1	14	42	65.57	212.36	275.12	24.08	397.96	
735	1	1	14	43	65.61	211.06	274.47	24.01	397.56	
736	1	1	14	44	64.10	211.39	274.15	29.10	397.67	
737	1	1	14	45	65.61	211.39	274.63	23.94	397.67	
738	1	1	14	46	65.66	211.71	274.31	23.83	397.48	
739	1	1	14	47	65.62	211.71	273.99	23.78	397.59	
740	1	1	14	48	65.03	212.36	274.31	26.72	397.56	
741	1	1	14	49	65.55	211.71	274.63	24.00	397.46	
742	1	1	14	50	65.51	210.74	275.12	23.97	397.54	
743	1	1	14	51	65.51	211.87	274.31	23.90	397.43	
744	1	1	14	52	65.39	211.55	274.80	24.03	397.28	
745	1	1	14	53	64.65	211.22	275.12	24.58	397.18	
746	1	1	14	54	65.58	211.39	274.96	23.75	397.25	
747	1	1	14	55	65.53	210.74	274.80	23.76	397.30	
748	1	1	14	56	65.59	211.87	274.96	23.74	396.73	
749	1	1	14	57	65.64	210.90	274.31	23.67	397.28	
750	1	1	14	58	65.65	211.55	274.47	23.74	396.92	
751	1	1	14	59	65.73	211.71	275.28	23.70	396.94	
752	1	1	14	60	63.28	211.22	274.96	33.38	397.00	
753	1	1	14	61	65.28	212.04	274.63	26.73	396.89	
754	1	1	14	62	66.02	211.71	274.31	23.50	396.53	
755	1	1	14	63	66.06	212.04	274.63	23.75	397.20	
756	1	1	14	64	66.21	211.71	275.12	23.33	397.33	
757	1	1	14	65	66.34	211.71	274.31	23.11	396.99	
758	1	5	14	66	0.02	168.09	271.07	1016.03	397.05	
759	1	1	14	67	66.43	212.20	275.28	22.92	398.03	
760	1	1	14	68	66.52	211.87	274.96	22.88	397.78	
761	1	1	14	69	66.60	211.71	274.96	22.74	397.78	
762	1	1	14	70	66.68	212.52	274.80	22.60	397.93	
763	1	1	14	71	66.69	211.39	274.80	22.69	398.12	
764	1	1	14	72	66.70	211.71	275.28	22.61	398.25	
765	1	1	14	73	66.73	212.36	275.12	22.53	398.43	
766	1	1	14	74	66.73	212.04	274.80	22.55	399.13	
767	1	1	14	75	66.71	212.20	274.80	22.54	399.94	
768	1	1	14	76	66.75	212.36	275.12	22.60	400.20	
769	1	1	14	77	66.72	212.52	274.96	22.54	400.41	
770	1	1	14	78	66.65	212.20	275.12	22.63	400.01	
771	1	1	14	79	66.67	211.87	275.28	22.55	398.94	
772	1	1	14	80	66.58	211.87	275.28	22.57	398.95	
773	1	1	14	81	66.55	211.71	275.28	22.58	399.78	
774	1	1	14	82	66.60	211.87	275.28	22.65	400.72	
775	1	1	14	83	66.59	211.87	274.80	22.62	401.53	
776	1	1	14	84	66.57	211.87	276.09	22.61	402.09	
777	1	1	14	85	66.54	212.68	274.63	22.56	402.64	
778	1	1	14	86	66.48	211.55	274.96	22.75	403.53	
779	1	1	14	87	66.35	211.55	274.80	22.89	404.16	
780	1	1	14	88	66.29	211.87	275.61	22.91	405.25	
781	1	5	15	15	7.95	170.84	253.07	1016.27	423.30	
782	1	1	15	16	72.39	209.12	272.36	21.83	403.58	
783	1	1	15	17	71.05	211.22	274.47	20.88	402.78	
784	1	1	15	18	67.85	211.39	274.47	21.29	401.60	
785	1	1	15	19	69.80	211.71	274.96	21.30	400.77	
786	1	1	15	20	69.33	211.55	275.12	21.48	399.94	
787	1	1	15	21	68.96	210.58	275.12	21.81	399.57	
788	1	1	15	22	68.66	212.04	275.28	21.93	398.89	
789	1	5	15	23	27.42	211.87	274.47	1016.05	397.96	
790	1	1	15	24	68.00	211.22	274.31	22.37	397.78	
791	1	1	15	25	67.77	211.55	274.15	22.55	397.67	
792	1	1	15	26	67.24	211.87	274.63	23.49	398.06	
793	1	5	15	27	0.02	166.47	271.23	1016.03	397.17	
794	1	1	15	28	67.20	211.71	274.47	22.84	398.12	
795	1	1	15	29	67.11	211.87	273.99	22.91	397.90	
796	1	1	15	30	66.99	211.87	275.12	23.03	397.78	
797	1	1	15	31	66.89	211.06	274.96	23.06	397.74	
798	1	1	15	32	66.75	211.06	274.15	23.24	397.69	
799	1	1	15	33	65.37	211.06	274.47	23.42	397.69	
800	1	1	15	34	66.25	211.06	274.96	23.57	397.74	
801	1	1	15	35	65.95	211.06	274.47	24.00	397.77	
802	1	1	15	36	65.71	211.06	274.15	24.19	397.83	
803	1	1	15	37	65.48	211.87	274.47	24.37	397.69	
804	1	1	15	38	63.97	210.90	274.15	28.63	397.51	
805	1	1	15	39	65.47	210.74	274.31	24.34	396.97	
806	1	1	15	40	65.49	211.22	274.31	24.34	396.97	
807	1	1	15	41	65.56	211.06	274.80	24.09	397.38	
808	1	1	15	42	65.59	211.39	274.15	24.03	397.56	
809	1	1	15	43	65.64	210.90	274.47	23.92	397.22	
810	1	1	15	44	65.61	211.87	273.82	23.89	397.46	
811	1	5	15	45	0.02	169.87	271.39	1016.03	396.53	
812	1	1	15	46	65.58	211.55	275.12	23.90	397.80	
813	1	1	15	47	65.50	212.04	275.45	23.89	397.07	
814	1	1	15	48	65.53	211.55	274.63	23.85	397.25	
815	1	1	15	49	65.31	211.71	275.12	24.25	397.75	
816	1	1	15	50	62.48	211.22	274.80	58.54	397.57	
817	1	1	15	51	65.49	211.39	273.82	23.97	397.70	
818	1	1	15	52	65.15	212.36	274.47	24.80	397.78	
819	1	1	15	53	65.53	211.55	274.47	23.85	397.88	
820	1	1	15	54	65.51	212.52	275.12	23.80	397.82	
821	1	1	15	55	65.60	211.39	274.15	23.78	397.44	
822	1	1	15	56	60.24	211.87	274.15	94.36	396.97	
823	1	1	15	57	65.67	211.06	274.15	23.78	397.17	
824	1	1	15	58	65.76	211.71	274.63	23.74	396.86	
825	1	1	15	59	65.75	211.39	274.96	23.64	396.83	
826	1	1	15	60	65.84	212.52	275.12	23.54	397.07	
827	1	1	15	61	65.92	211.55	274.47	23.60	397.05	
828	1	1	15	62	65.99	211.87	274.31	23.60	396.63	
829	1	1	15	63	66.12	211.55	274.47	23.44	397.07	
830	1	1	15	64	66.17	211.06	274.96	23.25	397.18	
831	1	1	15	65	66.29	211.39	274.80	23.09	396.96	
832	1	1	15	66	66.36	211.55	274.63	23.09	397.15	
833	1	1	15	67	66.45	211.71	274.15	22.94	397.67	
834	1	1	15	68	66.47	211.71	274.47	22.93	397.38	
835	1	1	15	69	61.77	212.04	275.45	77.50	398.06	
836	1	1	15	70	66.60	212.36	275.12	22.85	398.11	
837	1	1	15	71	66.63	212.20	274.63	22.70	398.21	
838	1	1	15	72	66.69	211.87	274.96	22.71	398.11	
839	1	1	15	73	66.64	212.04	274.80	22.73	398.01	
840	1	1	15	74	66.70	211.87	274.96	22.79	398.87	
841	1	1	15	75	66.66	211.87	274.63	22.63	399.70	
842	1	1	15	76	66.66	212.04	275.45	22.61	399.81	
843	1	1	15	77	66.63	211.87	274.96	22.60	399.73	
844	1	1	15	78	66.37	211.87	274.96	22.67	399.44	
845	1	1	15	79	66.56	212.04	274.63	22.61	398.43	
846	1	1	15	80	66.51	212.52	275.61	22.62	399.12	
847	1	1	15	81	66.45	212.04	275.28	22.71	399.44	
848	1	1	15	82	66.40	212.20	274.63	22.67	400.01	
849	1	1	15	83	66.42	212.85	274.96	22.62	400.24	
850	1	1	15	84	66.47	212.20	275.61	22.64	400.63	
851	1	1	15	85	66.50	211.87	275.93	22.55	401.21	
852	1	1	15	86	66.46	212.20	275.28	22.73	402.12	
853	1	1	15	87	65.16	212.36	275.28	24.89	403.01	
854	1	1	15	88	66.43	212.04	275.45	22.76	404.00	
855	1	8	15	89	63.33	211.87	275.12	127.33	404.96	
856	1	5	16	14	8.39	148.95	230.69	1016.22	418.89	
857	1	8	16	15	44.70	209.28	272.53	551.82	403.82	
858	1	1	16	16	69.52	211.22	275.12	24.23	402.75	
859	1	1	16	17	70.16	211.06	274.47	21.15	401.68	
860	1	1	16	18	69.56	211.39	274.96	21.42	400.87	
861	1	1	16	19	69.22	211.87	274.96	21.66	400.43	
862	1	1	16	20	68.81	212.36	274.31	21.89	399.93	
863	1	1	16	21	68.48	211.55	275.45	22.06	399.03	
864	1	1	16	22	68.24	210.74	275.12	22.24	398.73	
865	1	1	16	23	67.95	210.58	274.80	22.37	398.22	
866	1	1	16	24	67.64	211.06	274.63	22.60	397.90	
867	1	1	16	25	67.44	212.36	274.80	22.75	397.98	
868	1	8	16	26	48.50	211.71	275.28	467.98	398.01	
869	1	5	16	27	0.02	158.36	270.58	1016.04	396.83	
870	1	5	16	28	32.20	211.87	274.63	1016.04	396.96	
871	1	1	16	29	66.97	211.55	274.63	23.04	397.51	
